DateDt,anio,dia,Compra,Venta
2018-10-31,2018,31,603.2,610.74
2018-11-01,2018,1,613.01,620.76
2018-11-02,2018,2,611.97,618.89
2018-11-03,2018,3,613.16,622.08
2018-11-04,2018,4,613.16,622.08
2018-11-05,2018,5,613.16,622.08
2018-11-06,2018,6,617.23,627.2
2018-11-07,2018,7,622.99,631.3
2018-11-08,2018,8,619.68,628.11
2018-11-09,2018,9,619.85,625.31
2018-11-10,2018,10,616.96,623.71
2018-11-11,2018,11,616.96,623.71
2018-11-12,2018,12,616.96,623.71
2018-11-13,2018,13,614.27,621.46
2018-11-14,2018,14,614.26,620.13
2018-11-15,2018,15,610.31,616.21
2018-11-16,2018,16,603.6,610.29
2018-11-17,2018,17,597.26,604.76
2018-11-18,2018,18,597.26,604.76
2018-11-19,2018,19,597.26,604.76
2018-11-20,2018,20,595.06,603.04
2018-11-21,2018,21,595.87,604.52
2018-11-22,2018,22,597.6,607.29
2018-11-23,2018,23,602.97,609.75
2018-11-24,2018,24,605,610.79
2018-11-25,2018,25,605,610.79
2018-11-26,2018,26,605,610.79
2018-11-27,2018,27,602.78,610.19
2018-11-28,2018,28,600.06,606.2
2018-11-29,2018,29,597.03,602.69
2018-11-30,2018,30,596.15,603.1
2018-12-01,2018,1,596.91,604.28
2018-12-02,2018,2,596.91,604.28
2018-12-03,2018,3,596.91,604.28
2018-12-04,2018,4,597.13,604.45
2018-12-05,2018,5,598.33,603.82
2018-12-06,2018,6,597.29,602.95
2018-12-07,2018,7,597.4,603.22
2018-12-08,2018,8,595.45,601.66
2018-12-09,2018,9,595.45,601.66
2018-12-10,2018,10,595.45,601.66
2018-12-11,2018,11,595.3,602.08
2018-12-12,2018,12,594.74,601.6
2018-12-13,2018,13,595.68,600.76
2018-12-14,2018,14,595.18,599.88
2018-12-15,2018,15,593.21,598.69
2018-12-16,2018,16,593.21,598.69
2018-12-17,2018,17,593.21,598.69
2018-12-18,2018,18,593.13,599.93
2018-12-19,2018,19,595.01,601.66
2018-12-20,2018,20,598.4,604.05
2018-12-21,2018,21,600.22,605.54
2018-12-22,2018,22,600.16,606.51
2018-12-23,2018,23,600.16,606.51
2018-12-24,2018,24,600.16,606.51
2018-12-25,2018,25,600.96,607.64
2018-12-26,2018,26,600.96,607.64
2018-12-27,2018,27,601.82,608.87
2018-12-28,2018,28,603.69,610.42
2018-12-29,2018,29,604.39,611.75
2018-12-30,2018,30,604.39,611.75
2018-12-31,2018,31,604.39,611.75
2019-01-01,2019,1,604.39,611.75
2019-01-02,2019,2,604.39,611.75
2019-01-03,2019,3,603.01,611.55
2019-01-04,2019,4,604.77,611.68
2019-01-05,2019,5,602.4,611.55
2019-01-06,2019,6,602.4,611.55
2019-01-07,2019,7,602.4,611.55
2019-01-08,2019,8,605.39,612.93
2019-01-09,2019,9,604.83,612.21
2019-01-10,2019,10,605.61,612.12
2019-01-11,2019,11,604.86,610.49
2019-01-12,2019,12,602.3,608.8
2019-01-13,2019,13,602.3,608.8
2019-01-14,2019,14,602.3,608.8
2019-01-15,2019,15,599.81,606.63
2019-01-16,2019,16,598.84,605.08
2019-01-17,2019,17,596.67,602.97
2019-01-18,2019,18,597.13,603.52
2019-01-19,2019,19,597,604.7
2019-01-20,2019,20,597,604.7
2019-01-21,2019,21,597,604.7
2019-01-22,2019,22,597.49,605.15
2019-01-23,2019,23,598.6,606.56
2019-01-24,2019,24,603.22,608.11
2019-01-25,2019,25,605.03,610.7
2019-01-26,2019,26,606.26,612.6
